Centro,Direccion,Longitud,Latitud,Tipo,Id,Ciudad,Horario,institucion
Hospital Pediátrico del Niño Jesús#98#2,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#98#2,"Córdoba, Argentina",NULL,CS 098 - Mercado de Abasto
Hospital Pediátrico del Niño Jesús#22#5,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#22#5,"Córdoba, Argentina",NULL,CS 022 - Alberdi Sud
Hospital Nuestra Señora de la Misericordia#34#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#34#6,"Córdoba, Argentina",NULL,CS 034 - Villa 9 de Julio
Hospital Provincial del Noroeste Elpidio Torres#69#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#69#2,"Córdoba, Argentina",NULL,CS 069 - Gral Arenales
Hospital Pediátrico del Niño Jesús#79#4,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#79#4,"Córdoba, Argentina",NULL,CS 079 - Albert Sabin
Hospital Nuestra Señora de la Misericordia#91#2,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#91#2,"Córdoba, Argentina",NULL,CS 091 - Villa Bustos
Hospital Rawson#55#5,Bajada Pucará 2025,-64.1691513061523,-31.4289112091064,Hospital Provincial Cordoba,Hospital Rawson#55#5,"Córdoba, Argentina",NULL,CS 055 - Las Palmas
Hospital Provincial del Noroeste Elpidio Torres#03#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Hospital Provincial del Noroeste Elpidio Torres#80#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#80#2,"Córdoba, Argentina",NULL,CS 080 - Renacimiento
Hospital Pediátrico del Niño Jesús#23#5,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#23#5,"Córdoba, Argentina",NULL,CS 023 - Rosedal Anexo
Hospital Pediátrico del Niño Jesús#28#5,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#28#5,"Córdoba, Argentina",NULL,CS 028 - Las Violetas
Hospital Municipal Villa el Libertador Principe de Asturias#28#5,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#28#5,"Córdoba, Argentina",NULL,CS 028 - Las Violetas
Hospital Provincial del Noroeste Elpidio Torres#10#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#10#2,"Córdoba, Argentina",NULL,CS 010 - Colonia Lola
Hospital Nuestra Señora de la Misericordia#92#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#92#6,"Córdoba, Argentina",NULL,CS 092 - Los Cortaderos
Hospital Nuestra Señora de la Misericordia#75#3,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#75#3,"Córdoba, Argentina",NULL,CS 075 - Cerveceros
Hospital Nuestra Señora de la Misericordia#41#4,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#41#4,"Córdoba, Argentina",NULL,CS 041 - Villa el Libertador
Hospital Pediátrico del Niño Jesús#87#5,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#87#5,"Córdoba, Argentina",NULL,CS 087 - Sachi
Hospital Provincial del Noroeste Elpidio Torres#82#6,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#82#6,"Córdoba, Argentina",NULL,CS 082 - Villa Allende Parque
Hospital Pediátrico del Niño Jesús#16#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#16#6,"Córdoba, Argentina",NULL,CS 016 - Zumaran
Hospital Pediátrico del Niño Jesús#45#4,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#45#4,"Córdoba, Argentina",NULL,CS 045 - Cabo Farina
Hospital Provincial del Noroeste Elpidio Torres#26#5,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#26#5,"Córdoba, Argentina",NULL,CS 026 - Santa Ana
Hospital Pediátrico del Niño Jesús#37#3,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#37#3,"Córdoba, Argentina",NULL,CS 037 - Jose I. Diaz Il secc.
Hospital Provincial del Noroeste Elpidio Torres#33#6,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#33#6,"Córdoba, Argentina",NULL,CS 033 - Arguello
Hospital Municipal Villa el Libertador Principe de Asturias#40#4,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#40#4,"Córdoba, Argentina",NULL,CS 040 - Las Flores
Hospital Nuestra Señora de la Misericordia#77#5,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#77#5,"Córdoba, Argentina",NULL,CS 077 - Don Bosco
Hospital Nuestra Señora de la Misericordia#03#2,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Hospital Nuestra Señora de la Misericordia#44#4,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#44#4,"Córdoba, Argentina",NULL,CS 044 - Bella Vista
Hospital Pediátrico del Niño Jesús#48#1,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
Hospital Rawson#79#4,Bajada Pucará 2025,-64.1691513061523,-31.4289112091064,Hospital Provincial Cordoba,Hospital Rawson#79#4,"Córdoba, Argentina",NULL,CS 079 - Albert Sabin
Hospital Provincial del Noroeste Elpidio Torres#40#4,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#40#4,"Córdoba, Argentina",NULL,CS 040 - Las Flores
Hospital Pediátrico del Niño Jesús#49#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
Hospital Provincial del Noroeste Elpidio Torres#45#4,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#45#4,"Córdoba, Argentina",NULL,CS 045 - Cabo Farina
Hospital Provincial del Noroeste Elpidio Torres#47#3,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#47#3,"Córdoba, Argentina",NULL,CS 047 - Coronel Olmedo
Hospital Pediátrico del Niño Jesús#40#4,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#40#4,"Córdoba, Argentina",NULL,CS 040 - Las Flores
Hospital Provincial del Noroeste Elpidio Torres#58#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#58#2,"Córdoba, Argentina",NULL,CS 058 - Maldonado
Hospital Nuestra Señora de la Misericordia#84#2,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#84#2,"Córdoba, Argentina",NULL,CS 084 - Bajo Grande
Hospital Rawson#83#5,Bajada Pucará 2025,-64.1691513061523,-31.4289112091064,Hospital Provincial Cordoba,Hospital Rawson#83#5,"Córdoba, Argentina",NULL,CS 083 - Ameghino Norte
Hospital Provincial del Suroeste Eva Perón#03#2,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Hospital Pediátrico del Niño Jesús#46#4,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#46#4,"Córdoba, Argentina",NULL,CS 046 - Santa Isabel
Hospital Nuestra Señora de la Misericordia#48#1,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
Hospital Pediátrico del Niño Jesús#56#2,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#56#2,"Córdoba, Argentina",NULL,CS 056 - Empalme
Hospital Provincial del Noroeste Elpidio Torres#91#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#91#2,"Córdoba, Argentina",NULL,CS 091 - Villa Bustos
Hospital Pediátrico del Niño Jesús#60#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#60#6,"Córdoba, Argentina",NULL,CS 060 - Marquez Anexo
Hospital Municipal Villa el Libertador Principe de Asturias#47#3,Defensa 1200,-64.21937581,-31.46900843,Hospital Municipal Cordoba,Hospital Municipal Villa el Libertador Principe de Asturias#47#3,"Córdoba, Argentina",NULL,CS 047 - Coronel Olmedo
Hospital Provincial del Suroeste Eva Perón#16#6,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#16#6,"Córdoba, Argentina",NULL,CS 016 - Zumaran
Hospital Pediátrico del Niño Jesús#68#3,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#68#3,"Córdoba, Argentina",NULL,CS 068 - Carcano
Hospital Nuestra Señora de la Misericordia#16#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#16#6,"Córdoba, Argentina",NULL,CS 016 - Zumaran
Hospital Pediátrico del Niño Jesús#67#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#67#6,"Córdoba, Argentina",NULL,CS 067 - 16 de Noviembre
Hospital Nuestra Señora de la Misericordia#54#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#54#6,"Córdoba, Argentina",NULL,CS 054 - Los Boulevares
Hospital Provincial del Suroeste Eva Perón#33#6,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#33#6,"Córdoba, Argentina",NULL,CS 033 - Arguello
Hospital Pediátrico del Niño Jesús#69#2,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#69#2,"Córdoba, Argentina",NULL,CS 069 - Gral Arenales
Hospital Nuestra Señora de la Misericordia#28#5,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#28#5,"Córdoba, Argentina",NULL,CS 028 - Las Violetas
Hospital Pediátrico del Niño Jesús#81#3,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#81#3,"Córdoba, Argentina",NULL,CS 081 - San Lorenzo
Hospital Nuestra Señora de la Misericordia#57#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#57#6,"Córdoba, Argentina",NULL,CS 057 - Arguello I.P.V
Hospital Provincial del Suroeste Eva Perón,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón,"Córdoba, Argentina",NULL,CS 028 - Las Violetas
Hospital Provincial del Noroeste Elpidio Torres#01#1,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#01#1,"Córdoba, Argentina",NULL,CS 001 - General Mosconi
Hospital Nuestra Señora de la Misericordia#31#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#31#6,"Córdoba, Argentina",NULL,CS 031 - La Salle
Hospital Rawson#91#2,Bajada Pucará 2025,-64.1691513061523,-31.4289112091064,Hospital Provincial Cordoba,Hospital Rawson#91#2,"Córdoba, Argentina",NULL,CS 091 - Villa Bustos
Hospital Nuestra Señora de la Misericordia#60#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#60#6,"Córdoba, Argentina",NULL,CS 060 - Marquez Anexo
Hospital Provincial del Suroeste Eva Perón#48#1,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
Hospital Provincial del Suroeste Eva Perón#14#1,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#14#1,"Córdoba, Argentina",NULL,CS 014 - General Bustos
Hospital Nuestra Señora de la Misericordia#67#6,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#67#6,"Córdoba, Argentina",NULL,CS 067 - 16 de Noviembre
Hospital Pediátrico del Niño Jesús#57#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#57#6,"Córdoba, Argentina",NULL,CS 057 - Arguello I.P.V
Hospital Provincial del Suroeste Eva Perón#49#6,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
Hospital Nuestra Señora de la Misericordia#87#5,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#87#5,"Córdoba, Argentina",NULL,CS 087 - Sachi
Hospital Provincial del Suroeste Eva Perón#56#2,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#56#2,"Córdoba, Argentina",NULL,CS 056 - Empalme
Hospital Pediátrico del Niño Jesús#03#2,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Hospital Pediátrico del Niño Jesús#59#4,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#59#4,"Córdoba, Argentina",NULL,CS 059 - Congreso
Hospital Neuropsiquiátrico Provincial#08#2,León Morra 123,-64.1711846716938,-31.4165625189589,Hospital Provincial Cordoba,Hospital Neuropsiquiátrico Provincial#08#2,"Córdoba, Argentina",NULL,CS 008 - Acosta
Hospital San Roque Nuevo#01#6,Bajada Pucaráa 1900,-64.1698226928711,-31.4282608032227,Hospital Provincial Cordoba,Hospital San Roque Nuevo#01#6,"Córdoba, Argentina",NULL,CS 101 - 12 de Julio
Hospital San Roque Nuevo#23#5,Bajada Pucaráa 1900,-64.1698226928711,-31.4282608032227,Hospital Provincial Cordoba,Hospital San Roque Nuevo#23#5,"Córdoba, Argentina",NULL,CS 023 - Rosedal Anexo
Hospital Provincial del Suroeste Eva Perón#38#3,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#38#3,"Córdoba, Argentina",NULL,CS 038 - Urquiza
Hospital Pediátrico del Niño Jesús#91#2,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#91#2,"Córdoba, Argentina",NULL,CS 091 - Villa Bustos
Hospital Pediátrico del Niño Jesús#21#6,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#21#6,"Córdoba, Argentina",NULL,CS 021 - Marquez de Sobremonte
Hospital Pediátrico del Niño Jesús#77#5,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#77#5,"Córdoba, Argentina",NULL,CS 077 - Don Bosco
Hospital Nuestra Señora de la Misericordia#32#2,Belgrano 1502,-64.1970672607422,-31.4333457946777,Hospital Provincial Cordoba,Hospital Nuestra Señora de la Misericordia#32#2,"Córdoba, Argentina",NULL,CS 032 - Yapeyu
Hospital San Roque Nuevo#24#4,Bajada Pucaráa 1900,-64.1698226928711,-31.4282608032227,Hospital Provincial Cordoba,Hospital San Roque Nuevo#24#4,"Córdoba, Argentina",NULL,CS 024 - Cupani
Hospital Pediátrico del Niño Jesús#01#1,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#01#1,"Córdoba, Argentina",NULL,CS 001 - General Mosconi
Hospital San Roque Nuevo#30#5,Bajada Pucaráa 1900,-64.1698226928711,-31.4282608032227,Hospital Provincial Cordoba,Hospital San Roque Nuevo#30#5,"Córdoba, Argentina",NULL,CS 030 - Villa Paez
Hospital Provincial del Suroeste Eva Perón#68#3,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#68#3,"Córdoba, Argentina",NULL,CS 068 - Carcano
Hospital Provincial del Noroeste Elpidio Torres#08#2,AV JUAN B JUSTO 7100,-64.1743729491506,-31.3354794190823,Hospital Provincial Cordoba,Hospital Provincial del Noroeste Elpidio Torres#08#2,"Córdoba, Argentina",NULL,CS 008 - Acosta
Hospital Neuropsiquiátrico Provincial#15#1,León Morra 123,-64.1711846716938,-31.4165625189589,Hospital Provincial Cordoba,Hospital Neuropsiquiátrico Provincial#15#1,"Córdoba, Argentina",NULL,CS 015 - Remedios de Escalada
Hospital Provincial del Suroeste Eva Perón#54#6,Santa Ana 4860,-64.2498968705219,-31.4121076828043,Hospital Provincial Cordoba,Hospital Provincial del Suroeste Eva Perón#54#6,"Córdoba, Argentina",NULL,CS 054 - Los Boulevares
Hospital Pediátrico del Niño Jesús#78#1,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#78#1,"Córdoba, Argentina",NULL,CS 078 - Parque Liceo ll Seccion
Hospital Pediátrico del Niño Jesús#13#1,Av. Castro Barros 650,-64.1974639892578,-31.3991355895996,Hospital Provincial Cordoba,Hospital Pediátrico del Niño Jesús#13#1,"Córdoba, Argentina",NULL,CS 013 - Hipolito Yrigoyen
Hospital San Roque Nuevo#49#6,Bajada Pucaráa 1900,-64.1698226928711,-31.4282608032227,Hospital Provincial Cordoba,Hospital San Roque Nuevo#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
